Date,Product Name,Quantity Used
2023-08-04 21:31:38.672717,Spark Plug,2
2023-08-05 21:31:38.672717,Air Filter,4
2023-08-05 21:31:38.672717,Brake Pads,6
2023-08-05 21:31:38.672717,Engine Oil,9
2023-08-05 21:31:38.672717,Fuel Pump,5
2023-08-05 21:31:38.672717,LED Headlight,7
2023-08-06 21:31:38.672717,Air Filter,5
2023-08-06 21:31:38.672717,Alternator,5
2023-08-06 21:31:38.672717,Fuel Pump,4
2023-08-06 21:31:38.672717,Radiator,3
2023-08-07 21:31:38.672717,Air Filter,4
2023-08-07 21:31:38.672717,LED Headlight,30
2023-08-07 21:31:38.672717,Spark Plug,10
2023-08-07 21:31:38.672717,Windshield Wiper,12
2023-08-08 21:31:38.672717,Engine Oil,2
2023-08-08 21:31:38.672717,Fuel Pump,2
2023-08-08 21:31:38.672717,Windshield Wiper,5
2023-08-09 21:31:38.672717,Air Filter,4
2023-08-09 21:31:38.672717,Brake Pads,3
2023-08-09 21:31:38.672717,LED Headlight,2
2023-08-09 21:31:38.672717,Radiator,2
2023-08-09 21:31:38.672717,Windshield Wiper,9
2023-08-10 21:31:38.672717,Air Filter,11
2023-08-10 21:31:38.672717,Brake Pads,2
2023-08-10 21:31:38.672717,LED Headlight,18
2023-08-10 21:31:38.672717,Tire,3
2023-08-10 21:31:38.672717,Windshield Wiper,6
2023-08-11 21:31:38.672717,Brake Pads,15
2023-08-11 21:31:38.672717,Radiator,5
2023-08-11 21:31:38.672717,Tire,2
2023-08-12 21:31:38.672717,Brake Pads,9
2023-08-12 21:31:38.672717,Engine Oil,6
2023-08-12 21:31:38.672717,Fuel Pump,3
2023-08-12 21:31:38.672717,Spark Plug,14
2023-08-12 21:31:38.672717,Tire,19
2023-08-13 21:31:38.672717,Air Filter,3
2023-08-13 21:31:38.672717,Alternator,6
2023-08-13 21:31:38.672717,Engine Oil,10
2023-08-13 21:31:38.672717,LED Headlight,12
2023-08-13 21:31:38.672717,Radiator,9
2023-08-13 21:31:38.672717,Spark Plug,7
2023-08-14 21:31:38.672717,Engine Oil,6
2023-08-14 21:31:38.672717,Fuel Pump,2
2023-08-14 21:31:38.672717,Radiator,4
2023-08-14 21:31:38.672717,Tire,4
2023-08-15 21:31:38.672717,Fuel Pump,10
2023-08-15 21:31:38.672717,Tire,2
2023-08-16 21:31:38.672717,Air Filter,2
2023-08-16 21:31:38.672717,Brake Pads,8
2023-08-16 21:31:38.672717,Fuel Pump,10
2023-08-16 21:31:38.672717,Radiator,7
2023-08-16 21:31:38.672717,Tire,4
2023-08-17 21:31:38.672717,Brake Pads,6
2023-08-17 21:31:38.672717,LED Headlight,13
2023-08-17 21:31:38.672717,Radiator,5
2023-08-17 21:31:38.672717,Spark Plug,5
2023-08-17 21:31:38.672717,Windshield Wiper,5
2023-08-18 21:31:38.672717,Air Filter,3
2023-08-18 21:31:38.672717,Engine Oil,10
2023-08-18 21:31:38.672717,Fuel Pump,5
2023-08-18 21:31:38.672717,Tire,3
2023-08-18 21:31:38.672717,Windshield Wiper,6
2023-08-19 21:31:38.672717,Air Filter,4
2023-08-19 21:31:38.672717,Alternator,3
2023-08-19 21:31:38.672717,LED Headlight,5
2023-08-19 21:31:38.672717,Radiator,5
2023-08-19 21:31:38.672717,Spark Plug,8
2023-08-19 21:31:38.672717,Tire,1
2023-08-19 21:31:38.672717,Windshield Wiper,8
2023-08-20 21:31:38.672717,Air Filter,5
2023-08-20 21:31:38.672717,Alternator,5
2023-08-20 21:31:38.672717,LED Headlight,6
2023-08-21 21:31:38.672717,Air Filter,8
2023-08-21 21:31:38.672717,Alternator,5
2023-08-21 21:31:38.672717,Brake Pads,14
2023-08-21 21:31:38.672717,Fuel Pump,11
2023-08-21 21:31:38.672717,LED Headlight,11
2023-08-21 21:31:38.672717,Radiator,5
2023-08-21 21:31:38.672717,Spark Plug,8
2023-08-21 21:31:38.672717,Windshield Wiper,5
2023-08-22 21:31:38.672717,Brake Pads,5
2023-08-22 21:31:38.672717,LED Headlight,2
2023-08-23 21:31:38.672717,Spark Plug,5
2023-08-24 21:31:38.672717,Fuel Pump,5
2023-08-24 21:31:38.672717,Radiator,16
2023-08-24 21:31:38.672717,Spark Plug,10
2023-08-25 21:31:38.672717,Air Filter,5
2023-08-25 21:31:38.672717,Brake Pads,21
2023-08-25 21:31:38.672717,Fuel Pump,12
2023-08-25 21:31:38.672717,Radiator,3
2023-08-25 21:31:38.672717,Tire,7
2023-08-26 21:31:38.672717,Air Filter,5
2023-08-26 21:31:38.672717,Alternator,6
2023-08-26 21:31:38.672717,Fuel Pump,7
2023-08-26 21:31:38.672717,LED Headlight,12
2023-08-26 21:31:38.672717,Radiator,12
2023-08-26 21:31:38.672717,Spark Plug,10
2023-08-26 21:31:38.672717,Tire,6
2023-08-27 21:31:38.672717,Alternator,16
2023-08-27 21:31:38.672717,Windshield Wiper,13
2023-08-28 21:31:38.672717,Air Filter,11
2023-08-28 21:31:38.672717,Alternator,7
2023-08-28 21:31:38.672717,Engine Oil,5
2023-08-28 21:31:38.672717,Fuel Pump,4
2023-08-28 21:31:38.672717,Radiator,3
2023-08-28 21:31:38.672717,Tire,6
2023-08-29 21:31:38.672717,Air Filter,16
2023-08-29 21:31:38.672717,Alternator,2
2023-08-29 21:31:38.672717,Engine Oil,9
2023-08-30 21:31:38.672717,Air Filter,2
2023-08-30 21:31:38.672717,Alternator,13
2023-08-30 21:31:38.672717,Brake Pads,4
2023-08-30 21:31:38.672717,Engine Oil,7
2023-08-30 21:31:38.672717,Radiator,2
2023-08-30 21:31:38.672717,Spark Plug,8
2023-08-30 21:31:38.672717,Windshield Wiper,10
2023-08-31 21:31:38.672717,Alternator,6
2023-08-31 21:31:38.672717,Brake Pads,7
2023-08-31 21:31:38.672717,LED Headlight,24
2023-09-01 21:31:38.672717,Air Filter,6
2023-09-01 21:31:38.672717,Brake Pads,5
2023-09-01 21:31:38.672717,Fuel Pump,6
2023-09-02 21:31:38.672717,Air Filter,10
2023-09-02 21:31:38.672717,Brake Pads,5
2023-09-02 21:31:38.672717,Fuel Pump,5
2023-09-02 21:31:38.672717,LED Headlight,4
2023-09-02 21:31:38.672717,Radiator,4
2023-09-02 21:31:38.672717,Spark Plug,26
2023-09-02 21:31:38.672717,Windshield Wiper,4
2023-09-03 21:31:38.672717,Brake Pads,6
2023-09-03 21:31:38.672717,Fuel Pump,11
2023-09-04 21:31:38.672717,Alternator,5
2023-09-04 21:31:38.672717,Brake Pads,5
2023-09-04 21:31:38.672717,Fuel Pump,13
2023-09-04 21:31:38.672717,LED Headlight,4
2023-09-04 21:31:38.672717,Radiator,4
2023-09-04 21:31:38.672717,Tire,14
2023-09-04 21:31:38.672717,Windshield Wiper,7
2023-09-05 21:31:38.672717,Alternator,8
2023-09-05 21:31:38.672717,Brake Pads,6
2023-09-05 21:31:38.672717,Engine Oil,5
2023-09-05 21:31:38.672717,Fuel Pump,7
2023-09-05 21:31:38.672717,Radiator,19
2023-09-05 21:31:38.672717,Spark Plug,6
2023-09-06 21:31:38.672717,Air Filter,16
2023-09-06 21:31:38.672717,Alternator,6
2023-09-06 21:31:38.672717,Brake Pads,4
2023-09-06 21:31:38.672717,Windshield Wiper,14
2023-09-07 21:31:38.672717,Air Filter,9
2023-09-07 21:31:38.672717,Engine Oil,4
2023-09-07 21:31:38.672717,LED Headlight,6
2023-09-07 21:31:38.672717,Radiator,14
2023-09-08 21:31:38.672717,Air Filter,6
2023-09-08 21:31:38.672717,Alternator,9
2023-09-08 21:31:38.672717,Brake Pads,11
2023-09-08 21:31:38.672717,Fuel Pump,2
2023-09-09 21:31:38.672717,Air Filter,9
2023-09-09 21:31:38.672717,Alternator,15
2023-09-09 21:31:38.672717,Brake Pads,0
2023-09-09 21:31:38.672717,Engine Oil,6
2023-09-09 21:31:38.672717,Spark Plug,7
2023-09-09 21:31:38.672717,Tire,6
2023-09-10 21:31:38.672717,Air Filter,5
2023-09-10 21:31:38.672717,Fuel Pump,3
2023-09-10 21:31:38.672717,LED Headlight,7
2023-09-10 21:31:38.672717,Radiator,3
2023-09-10 21:31:38.672717,Spark Plug,7
2023-09-10 21:31:38.672717,Tire,11
2023-09-10 21:31:38.672717,Windshield Wiper,8
2023-09-11 21:31:38.672717,Brake Pads,19
2023-09-11 21:31:38.672717,Fuel Pump,8
2023-09-11 21:31:38.672717,Spark Plug,10
2023-09-11 21:31:38.672717,Windshield Wiper,7
2023-09-12 21:31:38.672717,Alternator,4
2023-09-12 21:31:38.672717,Brake Pads,7
2023-09-12 21:31:38.672717,Engine Oil,3
2023-09-12 21:31:38.672717,Radiator,7
2023-09-12 21:31:38.672717,Tire,7
2023-09-13 21:31:38.672717,Air Filter,3
2023-09-13 21:31:38.672717,Brake Pads,6
2023-09-13 21:31:38.672717,Engine Oil,12
2023-09-13 21:31:38.672717,LED Headlight,5
2023-09-13 21:31:38.672717,Radiator,5
2023-09-13 21:31:38.672717,Tire,14
2023-09-14 21:31:38.672717,Air Filter,11
2023-09-14 21:31:38.672717,LED Headlight,13
2023-09-14 21:31:38.672717,Radiator,14
2023-09-14 21:31:38.672717,Spark Plug,9
2023-09-14 21:31:38.672717,Tire,2
2023-09-15 21:31:38.672717,Air Filter,2
2023-09-15 21:31:38.672717,Alternator,13
2023-09-15 21:31:38.672717,Fuel Pump,5
2023-09-16 21:31:38.672717,Air Filter,6
2023-09-16 21:31:38.672717,Brake Pads,3
2023-09-16 21:31:38.672717,Engine Oil,6
2023-09-16 21:31:38.672717,LED Headlight,9
2023-09-16 21:31:38.672717,Radiator,10
2023-09-16 21:31:38.672717,Spark Plug,8
2023-09-16 21:31:38.672717,Tire,9
2023-09-17 21:31:38.672717,Alternator,15
2023-09-17 21:31:38.672717,Brake Pads,1
2023-09-17 21:31:38.672717,LED Headlight,9
2023-09-17 21:31:38.672717,Spark Plug,3
2023-09-17 21:31:38.672717,Windshield Wiper,2
2023-09-18 21:31:38.672717,Air Filter,5
2023-09-18 21:31:38.672717,Alternator,6
2023-09-18 21:31:38.672717,Brake Pads,8
2023-09-18 21:31:38.672717,LED Headlight,5
2023-09-18 21:31:38.672717,Tire,6
2023-09-19 21:31:38.672717,Brake Pads,6
2023-09-19 21:31:38.672717,Fuel Pump,9
2023-09-19 21:31:38.672717,Spark Plug,4
2023-09-19 21:31:38.672717,Tire,13
2023-09-19 21:31:38.672717,Windshield Wiper,3
2023-09-20 21:31:38.672717,Air Filter,8
2023-09-20 21:31:38.672717,Brake Pads,6
2023-09-20 21:31:38.672717,Engine Oil,3
2023-09-20 21:31:38.672717,Fuel Pump,9
2023-09-20 21:31:38.672717,LED Headlight,3
2023-09-20 21:31:38.672717,Tire,12
2023-09-20 21:31:38.672717,Windshield Wiper,3
2023-09-21 21:31:38.672717,Air Filter,8
2023-09-21 21:31:38.672717,Brake Pads,8
2023-09-21 21:31:38.672717,Engine Oil,17
2023-09-21 21:31:38.672717,Fuel Pump,8
2023-09-21 21:31:38.672717,Radiator,7
2023-09-21 21:31:38.672717,Spark Plug,6
2023-09-22 21:31:38.672717,Air Filter,5
2023-09-22 21:31:38.672717,Alternator,26
2023-09-22 21:31:38.672717,Brake Pads,5
2023-09-22 21:31:38.672717,LED Headlight,5
2023-09-22 21:31:38.672717,Radiator,14
2023-09-22 21:31:38.672717,Spark Plug,1
2023-09-22 21:31:38.672717,Windshield Wiper,9
2023-09-23 21:31:38.672717,Brake Pads,7
2023-09-23 21:31:38.672717,Engine Oil,3
2023-09-23 21:31:38.672717,Fuel Pump,14
2023-09-23 21:31:38.672717,LED Headlight,9
2023-09-23 21:31:38.672717,Windshield Wiper,4
2023-09-24 21:31:38.672717,Alternator,7
2023-09-24 21:31:38.672717,Fuel Pump,6
2023-09-24 21:31:38.672717,Radiator,16
2023-09-24 21:31:38.672717,Tire,15
2023-09-25 21:31:38.672717,Air Filter,7
2023-09-25 21:31:38.672717,Alternator,10
2023-09-25 21:31:38.672717,Brake Pads,13
2023-09-25 21:31:38.672717,Engine Oil,3
2023-09-25 21:31:38.672717,Fuel Pump,3
2023-09-25 21:31:38.672717,LED Headlight,3
2023-09-25 21:31:38.672717,Windshield Wiper,2
2023-09-26 21:31:38.672717,Air Filter,14
2023-09-26 21:31:38.672717,Alternator,3
2023-09-26 21:31:38.672717,Brake Pads,4
2023-09-26 21:31:38.672717,Fuel Pump,3
2023-09-26 21:31:38.672717,LED Headlight,4
2023-09-26 21:31:38.672717,Spark Plug,5
2023-09-27 21:31:38.672717,LED Headlight,12
2023-09-27 21:31:38.672717,Tire,3
2023-09-28 21:31:38.672717,Air Filter,1
2023-09-28 21:31:38.672717,Engine Oil,7
2023-09-28 21:31:38.672717,Fuel Pump,7
2023-09-28 21:31:38.672717,LED Headlight,4
2023-09-28 21:31:38.672717,Radiator,2
2023-09-28 21:31:38.672717,Spark Plug,6
2023-09-29 21:31:38.672717,Air Filter,6
2023-09-29 21:31:38.672717,Alternator,8
2023-09-29 21:31:38.672717,Brake Pads,14
2023-09-29 21:31:38.672717,Radiator,3
2023-09-29 21:31:38.672717,Tire,3
2023-09-29 21:31:38.672717,Windshield Wiper,7
2023-09-30 21:31:38.672717,Air Filter,4
2023-09-30 21:31:38.672717,Engine Oil,9
2023-09-30 21:31:38.672717,LED Headlight,7
2023-09-30 21:31:38.672717,Radiator,2
2023-09-30 21:31:38.672717,Tire,3
2023-09-30 21:31:38.672717,Windshield Wiper,8
2023-10-01 21:31:38.672717,Air Filter,2
2023-10-01 21:31:38.672717,Alternator,6
2023-10-01 21:31:38.672717,Engine Oil,7
2023-10-01 21:31:38.672717,Fuel Pump,6
2023-10-01 21:31:38.672717,LED Headlight,8
2023-10-01 21:31:38.672717,Radiator,31
2023-10-01 21:31:38.672717,Spark Plug,5
2023-10-02 21:31:38.672717,Alternator,9
2023-10-02 21:31:38.672717,LED Headlight,7
2023-10-03 21:31:38.672717,Air Filter,5
2023-10-03 21:31:38.672717,Alternator,9
2023-10-03 21:31:38.672717,LED Headlight,3
2023-10-03 21:31:38.672717,Radiator,10
2023-10-03 21:31:38.672717,Spark Plug,3
2023-10-04 21:31:38.672717,Air Filter,8
2023-10-04 21:31:38.672717,Brake Pads,9
2023-10-04 21:31:38.672717,Engine Oil,1
2023-10-04 21:31:38.672717,Fuel Pump,3
2023-10-04 21:31:38.672717,Radiator,2
2023-10-04 21:31:38.672717,Spark Plug,2
2023-10-05 21:31:38.672717,LED Headlight,8
2023-10-05 21:31:38.672717,Radiator,8
2023-10-06 21:31:38.672717,Air Filter,3
2023-10-06 21:31:38.672717,Spark Plug,6
2023-10-06 21:31:38.672717,Windshield Wiper,6
2023-10-07 21:31:38.672717,Brake Pads,11
2023-10-07 21:31:38.672717,Fuel Pump,12
2023-10-07 21:31:38.672717,Spark Plug,7
2023-10-07 21:31:38.672717,Tire,4
2023-10-08 21:31:38.672717,Alternator,6
2023-10-08 21:31:38.672717,Brake Pads,6
2023-10-08 21:31:38.672717,Fuel Pump,6
2023-10-08 21:31:38.672717,Spark Plug,10
2023-10-08 21:31:38.672717,Tire,12
2023-10-08 21:31:38.672717,Windshield Wiper,1
2023-10-09 21:31:38.672717,Air Filter,9
2023-10-09 21:31:38.672717,Engine Oil,3
2023-10-09 21:31:38.672717,Spark Plug,7
2023-10-09 21:31:38.672717,Tire,3
2023-10-10 21:31:38.672717,Alternator,6
2023-10-10 21:31:38.672717,LED Headlight,5
2023-10-10 21:31:38.672717,Radiator,6
2023-10-11 21:31:38.672717,Alternator,5
2023-10-11 21:31:38.672717,Engine Oil,5
2023-10-11 21:31:38.672717,Fuel Pump,4
2023-10-11 21:31:38.672717,LED Headlight,11
2023-10-11 21:31:38.672717,Radiator,11
2023-10-11 21:31:38.672717,Tire,4
2023-10-12 21:31:38.672717,Alternator,4
2023-10-12 21:31:38.672717,Brake Pads,13
2023-10-12 21:31:38.672717,Engine Oil,2
2023-10-12 21:31:38.672717,Fuel Pump,2
2023-10-12 21:31:38.672717,Radiator,2
2023-10-12 21:31:38.672717,Tire,9
2023-10-12 21:31:38.672717,Windshield Wiper,10
2023-10-13 21:31:38.672717,Alternator,9
2023-10-13 21:31:38.672717,Fuel Pump,5
2023-10-13 21:31:38.672717,LED Headlight,4
2023-10-13 21:31:38.672717,Spark Plug,5
2023-10-13 21:31:38.672717,Windshield Wiper,5
2023-10-14 21:31:38.672717,Brake Pads,5
2023-10-14 21:31:38.672717,Engine Oil,4
2023-10-14 21:31:38.672717,Spark Plug,15
2023-10-15 21:31:38.672717,Air Filter,5
2023-10-15 21:31:38.672717,Alternator,9
2023-10-15 21:31:38.672717,Engine Oil,23
2023-10-15 21:31:38.672717,Fuel Pump,11
2023-10-15 21:31:38.672717,LED Headlight,7
2023-10-16 21:31:38.672717,Air Filter,2
2023-10-16 21:31:38.672717,Alternator,17
2023-10-16 21:31:38.672717,Brake Pads,2
2023-10-16 21:31:38.672717,Engine Oil,8
2023-10-16 21:31:38.672717,Radiator,7
2023-10-17 21:31:38.672717,Air Filter,1
2023-10-17 21:31:38.672717,Alternator,8
2023-10-17 21:31:38.672717,Engine Oil,10
2023-10-17 21:31:38.672717,Fuel Pump,12
2023-10-17 21:31:38.672717,Windshield Wiper,6
2023-10-18 21:31:38.672717,Air Filter,4
2023-10-18 21:31:38.672717,Radiator,4
2023-10-18 21:31:38.672717,Spark Plug,8
2023-10-19 21:31:38.672717,Air Filter,4
2023-10-19 21:31:38.672717,Alternator,6
2023-10-19 21:31:38.672717,Brake Pads,2
2023-10-19 21:31:38.672717,Fuel Pump,8
2023-10-19 21:31:38.672717,LED Headlight,7
2023-10-19 21:31:38.672717,Windshield Wiper,6
2023-10-20 21:31:38.672717,Spark Plug,4
2023-10-21 21:31:38.672717,Alternator,4
2023-10-21 21:31:38.672717,LED Headlight,13
2023-10-21 21:31:38.672717,Spark Plug,3
2023-10-21 21:31:38.672717,Windshield Wiper,4
2023-10-22 21:31:38.672717,Air Filter,3
2023-10-22 21:31:38.672717,Alternator,1
2023-10-22 21:31:38.672717,Engine Oil,6
2023-10-22 21:31:38.672717,LED Headlight,13
2023-10-22 21:31:38.672717,Tire,16
2023-10-23 21:31:38.672717,Air Filter,12
2023-10-23 21:31:38.672717,Brake Pads,9
2023-10-23 21:31:38.672717,Engine Oil,2
2023-10-23 21:31:38.672717,Fuel Pump,5
2023-10-23 21:31:38.672717,Tire,5
2023-10-23 21:31:38.672717,Windshield Wiper,8
2023-10-24 21:31:38.672717,Air Filter,3
2023-10-24 21:31:38.672717,Alternator,3
2023-10-24 21:31:38.672717,Fuel Pump,8
2023-10-24 21:31:38.672717,Radiator,5
2023-10-24 21:31:38.672717,Spark Plug,11
2023-10-25 21:31:38.672717,Brake Pads,20
2023-10-25 21:31:38.672717,Engine Oil,5
2023-10-25 21:31:38.672717,LED Headlight,6
2023-10-25 21:31:38.672717,Radiator,2
2023-10-25 21:31:38.672717,Spark Plug,15
2023-10-25 21:31:38.672717,Tire,5
2023-10-26 21:31:38.672717,Air Filter,8
2023-10-26 21:31:38.672717,Alternator,1
2023-10-26 21:31:38.672717,Fuel Pump,3
2023-10-26 21:31:38.672717,LED Headlight,11
2023-10-26 21:31:38.672717,Radiator,3
2023-10-26 21:31:38.672717,Tire,3
2023-10-27 21:31:38.672717,Air Filter,7
2023-10-27 21:31:38.672717,Alternator,15
2023-10-27 21:31:38.672717,Windshield Wiper,8
2023-10-28 21:31:38.672717,Air Filter,2
2023-10-28 21:31:38.672717,Fuel Pump,13
2023-10-28 21:31:38.672717,LED Headlight,14
2023-10-28 21:31:38.672717,Radiator,3
2023-10-28 21:31:38.672717,Windshield Wiper,9
2023-10-29 21:31:38.672717,Brake Pads,23
2023-10-29 21:31:38.672717,Engine Oil,10
2023-10-29 21:31:38.672717,Fuel Pump,1
2023-10-29 21:31:38.672717,Radiator,4
2023-10-29 21:31:38.672717,Tire,5
2023-10-29 21:31:38.672717,Windshield Wiper,5
2023-10-30 21:31:38.672717,Radiator,12
2023-10-30 21:31:38.672717,Windshield Wiper,5
2023-10-31 21:31:38.672717,Air Filter,5
2023-10-31 21:31:38.672717,Alternator,10
2023-10-31 21:31:38.672717,Brake Pads,6
2023-10-31 21:31:38.672717,Engine Oil,5
2023-11-01 21:31:38.672717,Air Filter,6
2023-11-01 21:31:38.672717,Alternator,4
2023-11-01 21:31:38.672717,LED Headlight,3
2023-11-01 21:31:38.672717,Radiator,7
2023-11-01 21:31:38.672717,Spark Plug,9
2023-11-01 21:31:38.672717,Windshield Wiper,5
2023-11-02 21:31:38.672717,Brake Pads,5
2023-11-02 21:31:38.672717,Engine Oil,0
2023-11-02 21:31:38.672717,Fuel Pump,3
2023-11-02 21:31:38.672717,LED Headlight,8
2023-11-02 21:31:38.672717,Radiator,7
2023-11-02 21:31:38.672717,Spark Plug,21
2023-11-03 21:31:38.672717,Alternator,4
2023-11-03 21:31:38.672717,Engine Oil,8
2023-11-03 21:31:38.672717,LED Headlight,6
2023-11-03 21:31:38.672717,Radiator,9
2023-11-03 21:31:38.672717,Spark Plug,6
2023-11-03 21:31:38.672717,Tire,3
2023-11-04 21:31:38.672717,Air Filter,3
2023-11-04 21:31:38.672717,Alternator,6
2023-11-04 21:31:38.672717,Engine Oil,4
2023-11-04 21:31:38.672717,Fuel Pump,4
2023-11-04 21:31:38.672717,Radiator,4
2023-11-04 21:31:38.672717,Spark Plug,9
2023-11-04 21:31:38.672717,Tire,4
2023-11-04 21:31:38.672717,Windshield Wiper,5
2023-11-05 21:31:38.672717,Air Filter,10
2023-11-05 21:31:38.672717,Alternator,6
2023-11-05 21:31:38.672717,Engine Oil,7
2023-11-05 21:31:38.672717,LED Headlight,27
2023-11-05 21:31:38.672717,Radiator,3
2023-11-05 21:31:38.672717,Spark Plug,8
2023-11-05 21:31:38.672717,Windshield Wiper,4
2023-11-06 21:31:38.672717,Alternator,5
2023-11-06 21:31:38.672717,Engine Oil,7
2023-11-06 21:31:38.672717,Radiator,3
2023-11-06 21:31:38.672717,Spark Plug,14
2023-11-06 21:31:38.672717,Tire,12
2023-11-06 21:31:38.672717,Windshield Wiper,5
2023-11-07 21:31:38.672717,Air Filter,3
2023-11-07 21:31:38.672717,Brake Pads,18
2023-11-07 21:31:38.672717,Engine Oil,1
2023-11-07 21:31:38.672717,Radiator,7
2023-11-07 21:31:38.672717,Spark Plug,3
2023-11-07 21:31:38.672717,Tire,15
2023-11-07 21:31:38.672717,Windshield Wiper,12
2023-11-08 21:31:38.672717,Air Filter,8
2023-11-08 21:31:38.672717,Engine Oil,8
2023-11-08 21:31:38.672717,Fuel Pump,7
2023-11-08 21:31:38.672717,LED Headlight,10
2023-11-08 21:31:38.672717,Spark Plug,4
2023-11-08 21:31:38.672717,Tire,6
2023-11-09 21:31:38.672717,Air Filter,7
2023-11-09 21:31:38.672717,Brake Pads,3
2023-11-09 21:31:38.672717,Fuel Pump,8
2023-11-09 21:31:38.672717,Tire,8
2023-11-10 21:31:38.672717,Brake Pads,14
2023-11-10 21:31:38.672717,Engine Oil,4
2023-11-10 21:31:38.672717,LED Headlight,6
2023-11-10 21:31:38.672717,Radiator,20
2023-11-10 21:31:38.672717,Windshield Wiper,11
2023-11-11 21:31:38.672717,Alternator,10
2023-11-11 21:31:38.672717,Brake Pads,8
2023-11-11 21:31:38.672717,Engine Oil,4
2023-11-11 21:31:38.672717,Fuel Pump,11
2023-11-11 21:31:38.672717,LED Headlight,8
2023-11-12 21:31:38.672717,Air Filter,5
2023-11-12 21:31:38.672717,Fuel Pump,2
2023-11-12 21:31:38.672717,LED Headlight,5
2023-11-12 21:31:38.672717,Radiator,4
2023-11-12 21:31:38.672717,Windshield Wiper,4
2023-11-13 21:31:38.672717,Air Filter,3
2023-11-13 21:31:38.672717,Alternator,6
2023-11-13 21:31:38.672717,Brake Pads,7
2023-11-13 21:31:38.672717,Engine Oil,5
2023-11-13 21:31:38.672717,LED Headlight,3
2023-11-13 21:31:38.672717,Radiator,6
2023-11-14 21:31:38.672717,Engine Oil,17
2023-11-14 21:31:38.672717,LED Headlight,3
2023-11-14 21:31:38.672717,Spark Plug,5
2023-11-14 21:31:38.672717,Windshield Wiper,11
2023-11-15 21:31:38.672717,Alternator,8
2023-11-15 21:31:38.672717,Brake Pads,6
2023-11-15 21:31:38.672717,Engine Oil,8
2023-11-15 21:31:38.672717,Fuel Pump,3
2023-11-15 21:31:38.672717,LED Headlight,16
2023-11-15 21:31:38.672717,Radiator,6
2023-11-15 21:31:38.672717,Spark Plug,4
2023-11-15 21:31:38.672717,Tire,9
2023-11-15 21:31:38.672717,Windshield Wiper,6
2023-11-16 21:31:38.672717,Air Filter,5
2023-11-16 21:31:38.672717,Engine Oil,9
2023-11-16 21:31:38.672717,Spark Plug,12
2023-11-16 21:31:38.672717,Tire,10
2023-11-16 21:31:38.672717,Windshield Wiper,5
2023-11-17 21:31:38.672717,Air Filter,20
2023-11-17 21:31:38.672717,Alternator,3
2023-11-17 21:31:38.672717,Engine Oil,5
2023-11-17 21:31:38.672717,LED Headlight,7
2023-11-17 21:31:38.672717,Radiator,3
2023-11-17 21:31:38.672717,Tire,5
2023-11-17 21:31:38.672717,Windshield Wiper,25
2023-11-18 21:31:38.672717,Brake Pads,2
2023-11-18 21:31:38.672717,Engine Oil,6
2023-11-18 21:31:38.672717,LED Headlight,16
2023-11-18 21:31:38.672717,Radiator,0
2023-11-18 21:31:38.672717,Spark Plug,10
2023-11-18 21:31:38.672717,Tire,14
2023-11-18 21:31:38.672717,Windshield Wiper,13
2023-11-19 21:31:38.672717,Air Filter,5
2023-11-19 21:31:38.672717,Alternator,3
2023-11-19 21:31:38.672717,Brake Pads,2
2023-11-19 21:31:38.672717,Fuel Pump,5
2023-11-19 21:31:38.672717,LED Headlight,26
2023-11-19 21:31:38.672717,Spark Plug,5
2023-11-19 21:31:38.672717,Windshield Wiper,6
2023-11-20 21:31:38.672717,Air Filter,11
2023-11-20 21:31:38.672717,Alternator,6
2023-11-20 21:31:38.672717,LED Headlight,13
2023-11-21 21:31:38.672717,Alternator,9
2023-11-21 21:31:38.672717,Fuel Pump,6
2023-11-21 21:31:38.672717,Radiator,5
2023-11-21 21:31:38.672717,Spark Plug,5
2023-11-22 21:31:38.672717,Engine Oil,2
2023-11-22 21:31:38.672717,LED Headlight,3
2023-11-22 21:31:38.672717,Spark Plug,14
2023-11-23 21:31:38.672717,Air Filter,4
2023-11-23 21:31:38.672717,Alternator,12
2023-11-23 21:31:38.672717,Brake Pads,5
2023-11-23 21:31:38.672717,Engine Oil,2
2023-11-23 21:31:38.672717,Radiator,0
2023-11-24 21:31:38.672717,Alternator,4
2023-11-24 21:31:38.672717,Engine Oil,4
2023-11-24 21:31:38.672717,Fuel Pump,10
2023-11-24 21:31:38.672717,LED Headlight,3
2023-11-24 21:31:38.672717,Tire,11
2023-11-24 21:31:38.672717,Windshield Wiper,6
2023-11-25 21:31:38.672717,Alternator,4
2023-11-25 21:31:38.672717,Engine Oil,12
2023-11-25 21:31:38.672717,Fuel Pump,6
2023-11-25 21:31:38.672717,LED Headlight,6
2023-11-25 21:31:38.672717,Tire,4
2023-11-25 21:31:38.672717,Windshield Wiper,10
2023-11-26 21:31:38.672717,Brake Pads,7
2023-11-26 21:31:38.672717,Radiator,5
2023-11-26 21:31:38.672717,Spark Plug,13
2023-11-26 21:31:38.672717,Tire,12
2023-11-26 21:31:38.672717,Windshield Wiper,7
2023-11-27 21:31:38.672717,Air Filter,2
2023-11-27 21:31:38.672717,Fuel Pump,9
2023-11-27 21:31:38.672717,Tire,6
2023-11-28 21:31:38.672717,Alternator,3
2023-11-28 21:31:38.672717,Brake Pads,2
2023-11-28 21:31:38.672717,LED Headlight,14
2023-11-28 21:31:38.672717,Radiator,9
